power_demand_MWh,is_weekend,hour_sin,hour_cos,resident_pop,working_pop,visitor_pop,total_visitors,renewable_energy_mwh,TA_mean,HM_mean,HM_max,tropical_night,CDD,power_1h,power_24h,power_48h,power_168h
773.673,1,-0.4999999999999997,-0.8660254037844388,159569.0,13935.0,114543.0,33047.0,191.76999999999998,27.25,89.75,100.0,0,1.25,760.518,778.526,721.348,616.632
774.075,1,-0.7071067811865471,-0.7071067811865479,159569.0,13935.0,114543.0,33047.0,185.64,27.25,90.25,100.0,0,1.25,773.673,751.586,727.732,627.693
785.833,1,-0.8660254037844384,-0.5000000000000004,159569.0,13935.0,114543.0,33047.0,162.01,27.2,90.0,100.0,0,1.1999999999999993,774.075,772.696,752.55,664.131
808.749,1,-0.9659258262890683,-0.25881904510252063,159569.0,13935.0,114543.0,33047.0,140.47,27.0,90.25,100.0,0,1.0,785.833,790.966,783.191,720.205
824.003,1,-1.0,-1.8369701987210297e-16,159569.0,13935.0,114543.0,33047.0,140.98999999999998,26.75,90.5,100.0,0,0.75,808.749,783.325,801.352,748.843
827.763,1,-0.9659258262890684,0.2588190451025203,159569.0,13935.0,114543.0,33047.0,187.47,26.625,90.5,100.0,0,0.625,824.003,794.815,813.828,757.077
823.49,1,-0.8660254037844386,0.5000000000000001,159569.0,13935.0,114543.0,33047.0,193.87,26.575,90.75,100.0,0,0.5749999999999993,827.763,790.073,807.726,756.404
792.136,1,-0.7071067811865477,0.7071067811865474,159569.0,13935.0,114543.0,33047.0,183.83,26.575000000000003,91.75,100.0,0,0.5750000000000028,823.49,758.789,772.13,727.686
746.61,1,-0.5000000000000004,0.8660254037844384,159569.0,13935.0,114543.0,33047.0,169.91,26.625,90.75,100.0,0,0.625,792.136,713.412,720.832,684.072
711.218,1,-0.25881904510252157,0.9659258262890681,159569.0,13935.0,114543.0,33047.0,162.94,26.6,91.25,100.0,0,0.6000000000000014,746.61,681.597,680.785,640.206
661.279,1,0.0,1.0,245689.0,14068.0,120926.0,35448.0,166.21,26.45,93.75,100.0,0,0.4499999999999993,711.218,632.947,627.92,607.974
619.588,1,0.25881904510252074,0.9659258262890683,245689.0,14068.0,120926.0,35448.0,141.28,26.35,94.75,100.0,0,0.3500000000000014,661.279,592.973,589.593,573.3
590.328,1,0.49999999999999994,0.8660254037844387,245689.0,14068.0,120926.0,35448.0,128.57,25.950000000000003,96.25,100.0,0,0.0,619.588,567.709,563.563,550.966
564.341,1,0.7071067811865475,0.7071067811865476,245689.0,14068.0,120926.0,35448.0,107.69,25.175,97.0,100.0,0,0.0,590.328,553.245,550.18,535.353
558.88,1,0.8660254037844386,0.5000000000000001,245689.0,14068.0,120926.0,35448.0,103.39,24.5,98.5,100.0,0,0.0,564.341,548.669,547.403,532.313
561.234,1,0.9659258262890683,0.25881904510252074,245689.0,14068.0,120926.0,35448.0,58.85,23.85,99.0,100.0,0,0.0,558.88,555.333,557.996,536.873
577.023,1,1.0,6.123233995736766e-17,245689.0,14068.0,120926.0,35448.0,41.36,23.575,98.0,100.0,0,0.0,561.234,579.125,585.456,548.649
600.976,1,0.9659258262890683,-0.25881904510252063,245689.0,14068.0,120926.0,35448.0,21.36,23.8,96.5,100.0,0,0.0,577.023,613.021,633.098,552.326
625.311,1,0.8660254037844387,-0.4999999999999998,245689.0,14068.0,120926.0,35448.0,24.81,23.825,95.5,100.0,0,0.0,600.976,667.439,687.454,558.128
658.045,1,0.7071067811865476,-0.7071067811865475,245689.0,14068.0,120926.0,35448.0,54.129999999999995,24.1,94.75,100.0,0,0.0,625.311,724.191,741.953,571.512
704.781,1,0.49999999999999994,-0.8660254037844387,245689.0,14068.0,120926.0,35448.0,34.97,23.25,97.0,100.0,0,0.0,658.045,754.99,771.417,578.877
711.969,1,0.258819045102521,-0.9659258262890682,245689.0,14068.0,120926.0,35448.0,30.96,23.025,96.75,100.0,0,0.0,704.781,750.588,780.62,585.424
699.566,1,1.2246467991473532e-16,-1.0,245689.0,14068.0,120926.0,35448.0,48.28,23.2,97.25,100.0,0,0.0,711.969,748.368,774.045,597.057
699.472,1,-0.2588190451025208,-0.9659258262890683,245689.0,14068.0,120926.0,35448.0,47.45,23.5,97.0,100.0,0,0.0,699.566,760.518,779.983,609.17
683.822,1,-0.4999999999999997,-0.8660254037844388,245689.0,14068.0,120926.0,35448.0,54.8,23.85,94.25,100.0,0,0.0,699.472,773.673,778.526,624.803
690.138,1,-0.7071067811865471,-0.7071067811865479,245689.0,14068.0,120926.0,35448.0,35.3,24.4,93.25,100.0,0,0.0,683.822,774.075,751.586,637.019
718.047,1,-0.8660254037844384,-0.5000000000000004,245689.0,14068.0,120926.0,35448.0,13.42,24.275,95.0,100.0,0,0.0,690.138,785.833,772.696,662.022
744.144,1,-0.9659258262890683,-0.25881904510252063,245689.0,14068.0,120926.0,35448.0,13.739999999999998,23.95,95.75,100.0,0,0.0,718.047,808.749,790.966,692.857
755.897,1,-1.0,-1.8369701987210297e-16,245689.0,14068.0,120926.0,35448.0,6.22,23.1,98.75,100.0,0,0.0,744.144,824.003,783.325,722.928
758.574,1,-0.9659258262890684,0.2588190451025203,245689.0,14068.0,120926.0,35448.0,10.799999999999999,22.9,98.75,100.0,0,0.0,755.897,827.763,794.815,741.854
751.932,1,-0.8660254037844386,0.5000000000000001,245689.0,14068.0,120926.0,35448.0,13.770000000000001,22.8,98.25,100.0,0,0.0,758.574,823.49,790.073,748.195
724.271,1,-0.7071067811865477,0.7071067811865474,245689.0,14068.0,120926.0,35448.0,20.099999999999998,22.825,99.0,100.0,0,0.0,751.932,792.136,758.789,718.798
687.099,1,-0.5000000000000004,0.8660254037844384,245689.0,14068.0,120926.0,35448.0,27.290000000000003,22.85,99.25,100.0,0,0.0,724.271,746.61,713.412,673.685
658.321,1,-0.25881904510252157,0.9659258262890681,245689.0,14068.0,120926.0,35448.0,37.34,23.2,99.25,100.0,0,0.0,687.099,711.218,681.597,640.149
610.814,0,0.0,1.0,182306.0,25890.0,100346.0,35192.0,60.96,23.625,99.25,100.0,0,0.0,658.321,661.279,632.947,593.518
577.318,0,0.25881904510252074,0.9659258262890683,182306.0,25890.0,100346.0,35192.0,102.88,24.225,99.25,100.0,0,0.0,610.814,619.588,592.973,562.187
556.584,0,0.49999999999999994,0.8660254037844387,182306.0,25890.0,100346.0,35192.0,117.41,24.65,99.25,100.0,0,0.0,577.318,590.328,567.709,541.358
544.811,0,0.7071067811865475,0.7071067811865476,182306.0,25890.0,100346.0,35192.0,110.27,24.925,99.0,100.0,0,0.0,556.584,564.341,553.245,526.084
542.695,0,0.8660254037844386,0.5000000000000001,182306.0,25890.0,100346.0,35192.0,103.36,25.625,96.0,100.0,0,0.0,544.811,558.88,548.669,524.046
552.421,0,0.9659258262890683,0.25881904510252074,182306.0,25890.0,100346.0,35192.0,104.04,25.7,95.0,100.0,0,0.0,542.695,561.234,555.333,537.034
588.891,0,1.0,6.123233995736766e-17,182306.0,25890.0,100346.0,35192.0,98.86999999999999,25.85,94.0,100.0,0,0.0,552.421,577.023,579.125,561.668
649.694,0,0.9659258262890683,-0.25881904510252063,182306.0,25890.0,100346.0,35192.0,85.31,25.875,94.0,100.0,0,0.0,588.891,600.976,613.021,593.641
713.295,0,0.8660254037844387,-0.4999999999999998,182306.0,25890.0,100346.0,35192.0,102.58,26.05,93.75,100.0,0,0.0500000000000007,649.694,625.311,667.439,637.023
775.188,0,0.7071067811865476,-0.7071067811865475,182306.0,25890.0,100346.0,35192.0,117.47,26.45,94.25,100.0,0,0.4499999999999993,713.295,658.045,724.191,660.546
812.371,0,0.49999999999999994,-0.8660254037844387,182306.0,25890.0,100346.0,35192.0,115.77,27.3,92.0,100.0,0,1.3000000000000007,775.188,704.781,754.99,678.348
816.313,0,0.258819045102521,-0.9659258262890682,182306.0,25890.0,100346.0,35192.0,136.18,27.15,91.5,100.0,0,1.1499999999999986,812.371,711.969,750.588,676.931
804.209,0,1.2246467991473532e-16,-1.0,182306.0,25890.0,100346.0,35192.0,135.95,27.1,92.75,100.0,0,1.1000000000000014,816.313,699.566,748.368,677.827
835.685,0,-0.2588190451025208,-0.9659258262890683,182306.0,25890.0,100346.0,35192.0,132.01999999999998,27.4,91.0,100.0,0,1.3999999999999986,804.209,699.472,760.518,709.064
832.04,0,-0.4999999999999997,-0.8660254037844388,182306.0,25890.0,100346.0,35192.0,107.89,27.35,92.5,100.0,0,1.3500000000000014,835.685,683.822,773.673,704.063
831.995,0,-0.7071067811865471,-0.7071067811865479,182306.0,25890.0,100346.0,35192.0,74.72999999999999,25.925,96.0,100.0,0,0.0,832.04,690.138,774.075,705.156
841.569,0,-0.8660254037844384,-0.5000000000000004,182306.0,25890.0,100346.0,35192.0,73.47999999999999,25.675,96.25,100.0,0,0.0,831.995,718.047,785.833,727.914
849.711,0,-0.9659258262890683,-0.25881904510252063,182306.0,25890.0,100346.0,35192.0,105.75,25.7,96.25,100.0,0,0.0,841.569,744.144,808.749,759.096
850.94,0,-1.0,-1.8369701987210297e-16,182306.0,25890.0,100346.0,35192.0,155.86,25.725,96.25,100.0,0,0.0,849.711,755.897,824.003,774.267
858.182,0,-0.9659258262890684,0.2588190451025203,182306.0,25890.0,100346.0,35192.0,198.34,26.2,92.25,100.0,0,0.1999999999999993,850.94,758.574,827.763,783.924
849.454,0,-0.8660254037844386,0.5000000000000001,182306.0,25890.0,100346.0,35192.0,196.60000000000002,26.125,91.25,100.0,0,0.125,858.182,751.932,823.49,780.677
809.989,0,-0.7071067811865477,0.7071067811865474,182306.0,25890.0,100346.0,35192.0,171.48,26.3,91.5,100.0,0,0.3000000000000007,849.454,724.271,792.136,744.74
758.333,0,-0.5000000000000004,0.8660254037844384,182306.0,25890.0,100346.0,35192.0,167.1,26.425,91.25,100.0,0,0.4250000000000007,809.989,687.099,746.61,693.277
718.165,0,-0.25881904510252157,0.9659258262890681,182306.0,25890.0,100346.0,35192.0,181.02,26.45,91.75,100.0,0,0.4499999999999993,758.333,658.321,711.218,659.022
662.907,0,0.0,1.0,217255.0,26965.0,115640.0,31031.0,172.92999999999998,26.45,91.75,100.0,1,0.4499999999999993,718.165,610.814,661.279,608.534
620.929,0,0.25881904510252074,0.9659258262890683,217255.0,26965.0,115640.0,31031.0,178.91,26.425,91.5,100.0,1,0.4250000000000007,662.907,577.318,619.588,574.092
594.172,0,0.49999999999999994,0.8660254037844387,217255.0,26965.0,115640.0,31031.0,168.65,26.35,91.75,100.0,1,0.3500000000000014,620.929,556.584,590.328,551.496
576.821,0,0.7071067811865475,0.7071067811865476,217255.0,26965.0,115640.0,31031.0,147.41000000000003,26.2,91.75,100.0,1,0.1999999999999993,594.172,544.811,564.341,539.297
571.812,0,0.8660254037844386,0.5000000000000001,217255.0,26965.0,115640.0,31031.0,136.83,26.3,92.0,100.0,1,0.3000000000000007,576.821,542.695,558.88,533.449
580.25,0,0.9659258262890683,0.25881904510252074,217255.0,26965.0,115640.0,31031.0,140.54,26.225,91.75,100.0,1,0.2250000000000014,571.812,552.421,561.234,545.712
608.472,0,1.0,6.123233995736766e-17,217255.0,26965.0,115640.0,31031.0,135.08,26.25,92.0,100.0,1,0.25,580.25,588.891,577.023,568.284
657.221,0,0.9659258262890683,-0.25881904510252063,217255.0,26965.0,115640.0,31031.0,170.7,26.475,91.75,100.0,1,0.4750000000000014,608.472,649.694,600.976,594.453
734.113,0,0.8660254037844387,-0.4999999999999998,217255.0,26965.0,115640.0,31031.0,194.3,26.9,89.5,100.0,1,0.8999999999999986,657.221,713.295,625.311,635.689
802.339,0,0.7071067811865476,-0.7071067811865475,217255.0,26965.0,115640.0,31031.0,188.42,27.075,89.25,100.0,1,1.0749999999999993,734.113,775.188,658.045,667.66
814.074,0,0.49999999999999994,-0.8660254037844387,217255.0,26965.0,115640.0,31031.0,174.37,27.2,89.75,100.0,1,1.1999999999999993,802.339,812.371,704.781,675.081
802.974,0,0.258819045102521,-0.9659258262890682,217255.0,26965.0,115640.0,31031.0,186.51999999999998,27.475,89.25,100.0,1,1.4750000000000014,814.074,816.313,711.969,673.4
788.447,0,1.2246467991473532e-16,-1.0,217255.0,26965.0,115640.0,31031.0,206.4,28.05,88.25,100.0,1,2.0500000000000007,802.974,804.209,699.566,691.52
826.99,0,-0.2588190451025208,-0.9659258262890683,217255.0,26965.0,115640.0,31031.0,210.63,28.15,88.25,100.0,1,2.1499999999999986,788.447,835.685,699.472,728.639
835.732,0,-0.4999999999999997,-0.8660254037844388,217255.0,26965.0,115640.0,31031.0,208.06,28.05,89.5,100.0,1,2.0500000000000007,826.99,832.04,683.822,712.13
841.729,0,-0.7071067811865471,-0.7071067811865479,217255.0,26965.0,115640.0,31031.0,160.61,27.775,90.5,100.0,1,1.7749999999999986,835.732,831.995,690.138,718.082
860.274,0,-0.8660254037844384,-0.5000000000000004,217255.0,26965.0,115640.0,31031.0,123.97,27.5,91.5,100.0,1,1.5,841.729,841.569,718.047,732.326
877.392,0,-0.9659258262890683,-0.25881904510252063,217255.0,26965.0,115640.0,31031.0,91.35999999999999,27.525,91.0,100.0,1,1.5249999999999986,860.274,849.711,744.144,760.661
876.433,0,-1.0,-1.8369701987210297e-16,217255.0,26965.0,115640.0,31031.0,88.14,27.125,92.25,100.0,1,1.125,877.392,850.94,755.897,771.461
887.509,0,-0.9659258262890684,0.2588190451025203,217255.0,26965.0,115640.0,31031.0,117.41999999999999,27.0,91.75,100.0,1,1.0,876.433,858.182,758.574,785.721
881.808,0,-0.8660254037844386,0.5000000000000001,217255.0,26965.0,115640.0,31031.0,133.81,26.75,92.25,100.0,1,0.75,887.509,849.454,751.932,784.738
840.291,0,-0.7071067811865477,0.7071067811865474,217255.0,26965.0,115640.0,31031.0,116.06,26.75,91.75,100.0,1,0.75,881.808,809.989,724.271,749.142
784.997,0,-0.5000000000000004,0.8660254037844384,217255.0,26965.0,115640.0,31031.0,100.91,26.65,93.0,100.0,1,0.6499999999999986,840.291,758.333,687.099,696.977
741.568,0,-0.25881904510252157,0.9659258262890681,217255.0,26965.0,115640.0,31031.0,102.88,26.525,93.25,100.0,1,0.5249999999999986,784.997,718.165,658.321,661.88
682.053,0,0.0,1.0,164498.0,19710.0,136342.0,33012.0,100.7,26.8,92.5,100.0,0,0.8000000000000007,741.568,662.907,610.814,611.651
636.682,0,0.25881904510252074,0.9659258262890683,164498.0,19710.0,136342.0,33012.0,130.61999999999998,26.675,92.75,100.0,0,0.6750000000000007,682.053,620.929,577.318,576.712
611.381,0,0.49999999999999994,0.8660254037844387,164498.0,19710.0,136342.0,33012.0,118.08,26.825,92.25,100.0,0,0.8249999999999993,636.682,594.172,556.584,553.538
589.188,0,0.7071067811865475,0.7071067811865476,164498.0,19710.0,136342.0,33012.0,86.7,26.85,92.0,100.0,0,0.8500000000000014,611.381,576.821,544.811,538.557
586.631,0,0.8660254037844386,0.5000000000000001,164498.0,19710.0,136342.0,33012.0,93.1,26.775,92.5,100.0,0,0.7749999999999986,589.188,571.812,542.695,536.655
593.586,0,0.9659258262890683,0.25881904510252074,164498.0,19710.0,136342.0,33012.0,85.42,26.85,92.75,100.0,0,0.8500000000000014,586.631,580.25,552.421,546.623
629.377,0,1.0,6.123233995736766e-17,164498.0,19710.0,136342.0,33012.0,84.14,26.775,93.5,100.0,0,0.7749999999999986,593.586,608.472,588.891,567.162
689.223,0,0.9659258262890683,-0.25881904510252063,164498.0,19710.0,136342.0,33012.0,106.75,26.5,95.75,100.0,0,0.5,629.377,657.221,649.694,593.723
775.724,0,0.8660254037844387,-0.4999999999999998,164498.0,19710.0,136342.0,33012.0,118.02000000000001,26.6,95.0,100.0,0,0.6000000000000014,689.223,734.113,713.295,654.878
839.945,0,0.7071067811865476,-0.7071067811865475,164498.0,19710.0,136342.0,33012.0,138.08,26.625,94.75,100.0,0,0.625,775.724,802.339,775.188,706.6
894.353,0,0.49999999999999994,-0.8660254037844387,164498.0,19710.0,136342.0,33012.0,105.56,26.2,94.25,100.0,0,0.1999999999999993,839.945,814.074,812.371,677.32
864.666,0,0.258819045102521,-0.9659258262890682,164498.0,19710.0,136342.0,33012.0,140.88,25.9,98.75,100.0,0,0.0,894.353,802.974,816.313,684.478
837.207,0,1.2246467991473532e-16,-1.0,164498.0,19710.0,136342.0,33012.0,195.43,27.325,93.75,100.0,0,1.3249999999999993,864.666,788.447,804.209,704.703
895.012,0,-0.2588190451025208,-0.9659258262890683,164498.0,19710.0,136342.0,33012.0,195.5,28.0,91.0,100.0,0,2.0,837.207,826.99,835.685,705.224
905.215,0,-0.4999999999999997,-0.8660254037844388,164498.0,19710.0,136342.0,33012.0,173.1,27.2,92.75,100.0,0,1.1999999999999993,895.012,835.732,832.04,716.218
891.766,0,-0.7071067811865471,-0.7071067811865479,164498.0,19710.0,136342.0,33012.0,132.57,26.975,94.25,100.0,0,0.9750000000000014,905.215,841.729,831.995,712.057
880.723,0,-0.8660254037844384,-0.5000000000000004,164498.0,19710.0,136342.0,33012.0,112.16,26.875,95.5,100.0,0,0.875,891.766,860.274,841.569,740.536
884.037,0,-0.9659258262890683,-0.25881904510252063,164498.0,19710.0,136342.0,33012.0,98.4,26.775,94.75,100.0,0,0.7749999999999986,880.723,877.392,849.711,762.867
879.932,0,-1.0,-1.8369701987210297e-16,164498.0,19710.0,136342.0,33012.0,95.09,26.575,95.25,100.0,0,0.5749999999999993,884.037,876.433,850.94,780.301
892.442,0,-0.9659258262890684,0.2588190451025203,164498.0,19710.0,136342.0,33012.0,100.61000000000001,26.5,95.5,100.0,0,0.5,879.932,887.509,858.182,792.091
880.703,0,-0.8660254037844386,0.5000000000000001,164498.0,19710.0,136342.0,33012.0,107.91000000000001,26.425,95.75,100.0,0,0.4250000000000007,892.442,881.808,849.454,787.679
835.431,0,-0.7071067811865477,0.7071067811865474,164498.0,19710.0,136342.0,33012.0,92.25,26.3,95.75,100.0,0,0.3000000000000007,880.703,840.291,809.989,751.46
781.787,0,-0.5000000000000004,0.8660254037844384,164498.0,19710.0,136342.0,33012.0,66.69,26.3,96.0,100.0,0,0.3000000000000007,835.431,784.997,758.333,698.605
739.055,0,-0.25881904510252157,0.9659258262890681,164498.0,19710.0,136342.0,33012.0,63.0,26.175,97.0,100.0,0,0.1750000000000007,781.787,741.568,718.165,663.79
678.435,0,0.0,1.0,200790.0,24988.0,115530.0,33940.0,30.0,26.35,96.25,100.0,0,0.3500000000000014,739.055,682.053,662.907,616.031
634.366,0,0.25881904510252074,0.9659258262890683,200790.0,24988.0,115530.0,33940.0,18.92,26.15,97.25,100.0,0,0.1499999999999985,678.435,636.682,620.929,580.976
605.474,0,0.49999999999999994,0.8660254037844387,200790.0,24988.0,115530.0,33940.0,21.66,26.025,97.25,100.0,0,0.0249999999999985,634.366,611.381,594.172,555.443
590.59,0,0.7071067811865475,0.7071067811865476,200790.0,24988.0,115530.0,33940.0,10.56,26.2,96.5,100.0,0,0.1999999999999993,605.474,589.188,576.821,541.827
585.489,0,0.8660254037844386,0.5000000000000001,200790.0,24988.0,115530.0,33940.0,5.4399999999999995,26.025,97.0,100.0,0,0.0249999999999985,590.59,586.631,571.812,539.563
594.456,0,0.9659258262890683,0.25881904510252074,200790.0,24988.0,115530.0,33940.0,4.26,26.075,96.0,100.0,0,0.0749999999999992,585.489,593.586,580.25,549.062
630.366,0,1.0,6.123233995736766e-17,200790.0,24988.0,115530.0,33940.0,8.5,25.725,97.25,100.0,0,0.0,594.456,629.377,608.472,574.567
686.456,0,0.9659258262890683,-0.25881904510252063,200790.0,24988.0,115530.0,33940.0,13.92,25.6,96.0,100.0,0,0.0,630.366,689.223,657.221,608.173
774.236,0,0.8660254037844387,-0.4999999999999998,200790.0,24988.0,115530.0,33940.0,23.42,26.0,95.0,100.0,0,0.0,686.456,775.724,734.113,649.373
838.908,0,0.7071067811865476,-0.7071067811865475,200790.0,24988.0,115530.0,33940.0,34.59,25.675,96.5,100.0,0,0.0,774.236,839.945,802.339,693.844
878.545,0,0.49999999999999994,-0.8660254037844387,200790.0,24988.0,115530.0,33940.0,45.11,26.05,96.5,100.0,0,0.0500000000000007,838.908,894.353,814.074,683.903
882.168,0,0.258819045102521,-0.9659258262890682,200790.0,24988.0,115530.0,33940.0,56.129999999999995,26.375,95.0,100.0,0,0.375,878.545,864.666,802.974,689.888
807.43,0,1.2246467991473532e-16,-1.0,200790.0,24988.0,115530.0,33940.0,107.41,26.025,96.5,100.0,0,0.0249999999999985,882.168,837.207,788.447,691.48
806.103,0,-0.2588190451025208,-0.9659258262890683,200790.0,24988.0,115530.0,33940.0,144.95999999999998,27.675,91.5,100.0,0,1.6750000000000007,807.43,895.012,826.99,714.982
840.575,0,-0.4999999999999997,-0.8660254037844388,200790.0,24988.0,115530.0,33940.0,113.65,27.925,87.5,100.0,0,1.9250000000000007,806.103,905.215,835.732,721.348
860.807,0,-0.7071067811865471,-0.7071067811865479,200790.0,24988.0,115530.0,33940.0,65.22999999999999,27.725,85.25,100.0,0,1.7250000000000014,840.575,891.766,841.729,727.732
858.301,0,-0.8660254037844384,-0.5000000000000004,200790.0,24988.0,115530.0,33940.0,53.09,26.725,89.75,100.0,0,0.7250000000000014,860.807,880.723,860.274,752.55
858.228,0,-0.9659258262890683,-0.25881904510252063,200790.0,24988.0,115530.0,33940.0,31.1,26.0,94.25,100.0,0,0.0,858.301,884.037,877.392,783.191
851.954,0,-1.0,-1.8369701987210297e-16,200790.0,24988.0,115530.0,33940.0,28.79,26.1,92.75,100.0,0,0.1000000000000014,858.228,879.932,876.433,801.352
860.763,0,-0.9659258262890684,0.2588190451025203,200790.0,24988.0,115530.0,33940.0,53.29,26.175,90.5,100.0,0,0.1750000000000007,851.954,892.442,887.509,813.828
852.098,0,-0.8660254037844386,0.5000000000000001,200790.0,24988.0,115530.0,33940.0,40.49,25.625,92.5,100.0,0,0.0,860.763,880.703,881.808,807.726
810.113,0,-0.7071067811865477,0.7071067811865474,200790.0,24988.0,115530.0,33940.0,22.72,25.825,91.25,100.0,0,0.0,852.098,835.431,840.291,772.13
758.691,0,-0.5000000000000004,0.8660254037844384,200790.0,24988.0,115530.0,33940.0,16.330000000000002,25.575,94.0,100.0,0,0.0,810.113,781.787,784.997,720.832
722.595,0,-0.25881904510252157,0.9659258262890681,200790.0,24988.0,115530.0,33940.0,3.98,25.35,96.0,100.0,0,0.0,758.691,739.055,741.568,680.785
662.851,0,0.0,1.0,189962.0,17956.0,104762.0,34138.0,0.8,25.575,96.5,100.0,0,0.0,722.595,678.435,682.053,627.92
619.017,0,0.25881904510252074,0.9659258262890683,189962.0,17956.0,104762.0,34138.0,0.64,25.35,96.0,100.0,0,0.0,662.851,634.366,636.682,589.593
590.456,0,0.49999999999999994,0.8660254037844387,189962.0,17956.0,104762.0,34138.0,14.49,25.325,96.25,100.0,0,0.0,619.017,605.474,611.381,563.563
573.92,0,0.7071067811865475,0.7071067811865476,189962.0,17956.0,104762.0,34138.0,16.73,25.1,94.75,100.0,0,0.0,590.456,590.59,589.188,550.18
567.8,0,0.8660254037844386,0.5000000000000001,189962.0,17956.0,104762.0,34138.0,14.29,25.175,92.75,100.0,0,0.0,573.92,585.489,586.631,547.403
576.493,0,0.9659258262890683,0.25881904510252074,189962.0,17956.0,104762.0,34138.0,20.08,25.225,93.75,100.0,0,0.0,567.8,594.456,593.586,557.996
